alpha,N_species,w,mean_leading_eigenvalue,extinction_counter, attempt_counter
-1.125000,100.000000,0.800000,-0.542605,0.000000,1.000000
-1.125000,100.000000,0.750000,-0.555103,0.000000,1.000000
-1.125000,100.000000,0.600000,-0.582131,0.000000,1.000000
-1.125000,100.000000,0.500000,-0.601295,0.000000,1.000000
-1.125000,100.000000,0.200000,-0.662296,0.000000,1.000000
-1.125000,100.000000,0.150000,-0.670532,0.000000,1.000000
-1.125000,100.000000,0.100000,-0.680420,0.000000,1.000000
-1.125000,100.000000,0.050000,-0.690028,0.000000,1.000000
-1.125000,100.000000,0.950000,-0.518039,0.000000,1.000000
-1.125000,100.000000,0.400000,-0.625272,0.000000,1.000000
-1.125000,100.000000,0.650000,-0.575740,0.000000,1.000000
-1.125000,100.000000,0.350000,-0.635163,0.000000,1.000000
-0.875000,25.000000,0.100000,-0.770557,0.000000,1.000000
-0.875000,25.000000,0.200000,-0.761175,0.000000,1.000000
-0.875000,25.000000,0.150000,-0.769893,0.000000,1.000000
-0.875000,25.000000,0.050000,-0.772930,0.000000,1.000000
-0.875000,25.000000,0.250000,-0.764974,0.000000,1.000000
-0.875000,25.000000,0.750000,-0.738783,0.000000,1.000000
-0.875000,25.000000,0.500000,-0.751280,0.000000,1.000000
-0.875000,25.000000,0.400000,-0.757319,0.000000,1.000000
-0.875000,25.000000,0.450000,-0.753689,0.000000,1.000000
-0.875000,25.000000,0.550000,-0.748374,0.000000,1.000000
-0.875000,25.000000,0.600000,-0.745970,0.000000,1.000000
-0.875000,25.000000,0.300000,-0.760420,0.000000,1.000000
-0.875000,25.000000,0.350000,-0.760089,0.000000,1.000000
-0.875000,25.000000,0.650000,-0.744598,0.000000,1.000000
-0.875000,25.000000,0.800000,-0.736949,0.000000,1.000000
-0.875000,25.000000,0.700000,-0.741697,0.000000,1.000000
-0.875000,25.000000,0.950000,-0.731910,0.000000,1.000000
-0.875000,25.000000,0.900000,-0.732741,0.000000,1.000000
-0.875000,25.000000,0.850000,-0.736474,0.000000,1.000000
-0.875000,25.000000,1.000000,-0.727551,0.000000,1.000000
-0.875000,50.000000,0.200000,-0.752123,0.000000,1.000000
-0.875000,50.000000,0.150000,-0.760548,0.000000,1.000000
-0.875000,50.000000,0.100000,-0.762799,0.000000,1.000000
-0.875000,50.000000,0.000000,-0.770956,0.000000,1.000000
-0.875000,50.000000,0.050000,-0.767374,0.000000,1.000000
-0.875000,50.000000,0.250000,-0.748135,0.000000,1.000000
-0.875000,50.000000,0.350000,-0.743394,0.000000,1.000000
-0.875000,50.000000,0.400000,-0.742090,0.000000,1.000000
-0.875000,50.000000,0.450000,-0.729652,0.000000,1.000000
-0.875000,50.000000,0.300000,-0.744201,0.000000,1.000000
-0.875000,50.000000,0.700000,-0.711938,0.000000,1.000000
-0.875000,50.000000,0.650000,-0.714870,0.000000,1.000000
-0.875000,50.000000,0.750000,-0.705933,0.000000,1.000000
-0.875000,50.000000,0.800000,-0.704604,0.000000,1.000000
-0.875000,50.000000,0.900000,-0.695534,0.000000,1.000000
-0.875000,50.000000,0.950000,-0.688147,0.000000,1.000000
-0.875000,50.000000,0.500000,-0.723227,0.000000,1.000000
-0.875000,50.000000,0.850000,-0.700228,0.000000,1.000000
-0.875000,50.000000,0.600000,-0.722491,0.000000,1.000000
-0.875000,50.000000,0.550000,-0.723922,0.000000,1.000000
-0.625000,10.000000,0.000000,-0.841325,0.000000,1.000000
-0.625000,10.000000,0.150000,-0.838529,0.000000,1.000000
-0.625000,10.000000,0.100000,-0.840107,0.000000,1.000000
-0.625000,10.000000,0.200000,-0.838696,0.000000,1.000000
-0.625000,10.000000,0.050000,-0.840761,0.000000,1.000000
-0.625000,10.000000,0.250000,-0.838159,0.000000,1.000000
-0.875000,50.000000,1.000000,-0.683734,0.000000,1.000000
-0.875000,100.000000,0.050000,-0.757959,0.000000,1.000000
-0.625000,10.000000,0.300000,-0.836787,0.000000,1.000000
-0.625000,10.000000,0.450000,-0.835835,0.000000,1.000000
-0.625000,10.000000,0.500000,-0.832631,0.000000,1.000000
-0.625000,10.000000,0.550000,-0.834296,0.000000,1.000000
-0.625000,10.000000,0.400000,-0.834485,0.000000,1.000000
-0.625000,10.000000,0.350000,-0.837548,0.000000,1.000000
-0.625000,10.000000,0.650000,-0.832650,0.000000,1.000000
-0.625000,10.000000,0.800000,-0.827065,0.000000,1.000000
-0.625000,10.000000,0.850000,-0.826138,0.000000,1.000000
-0.625000,10.000000,0.600000,-0.833474,0.000000,1.000000
-0.875000,100.000000,0.150000,-0.739715,0.000000,1.000000
-0.875000,100.000000,0.350000,-0.710803,0.000000,1.000000
-0.875000,100.000000,0.200000,-0.732330,0.000000,1.000000
-0.875000,100.000000,0.400000,-0.701083,0.000000,1.000000
-0.875000,100.000000,0.600000,-0.667788,0.000000,1.000000
-0.875000,100.000000,0.700000,-0.645775,0.000000,1.000000
-0.875000,100.000000,0.450000,-0.691955,0.000000,1.000000
-0.875000,100.000000,0.300000,-0.720312,0.000000,1.000000
-0.875000,100.000000,0.100000,-0.751870,0.000000,1.000000
-0.625000,10.000000,0.750000,-0.830509,0.000000,1.000000
-0.875000,100.000000,0.500000,-0.680511,0.000000,1.000000
-0.875000,100.000000,0.000000,-0.763716,0.000000,1.000000
-0.875000,100.000000,0.750000,-0.640383,0.000000,1.000000
-0.625000,10.000000,0.900000,-0.825940,0.000000,1.000000
-0.875000,100.000000,0.650000,-0.658000,0.000000,1.000000
-0.875000,100.000000,0.550000,-0.671741,0.000000,1.000000
-0.625000,10.000000,0.950000,-0.823557,0.000000,1.000000
-0.875000,100.000000,0.850000,-0.620398,0.000000,1.000000
-0.875000,100.000000,0.900000,-0.619250,0.000000,1.000000
-0.625000,10.000000,0.700000,-0.830638,0.000000,1.000000
-0.875000,100.000000,0.950000,-0.602674,0.000000,1.000000
-0.875000,100.000000,0.250000,-0.724044,0.000000,1.000000
-0.875000,100.000000,0.800000,-0.632386,0.000000,1.000000
-0.625000,10.000000,1.000000,-0.826451,0.000000,1.000000
-0.875000,100.000000,1.000000,-0.597728,0.000000,1.000000
-0.625000,25.000000,0.000000,-0.839476,0.000000,1.000000
-0.625000,25.000000,0.100000,-0.835963,0.000000,1.000000
-0.625000,25.000000,0.150000,-0.834084,0.000000,1.000000
-0.625000,25.000000,0.050000,-0.837662,0.000000,1.000000
-0.625000,25.000000,0.400000,-0.824145,0.000000,1.000000
-0.625000,25.000000,0.300000,-0.828513,0.000000,1.000000
-0.625000,25.000000,0.200000,-0.831399,0.000000,1.000000
-0.625000,25.000000,0.450000,-0.822791,0.000000,1.000000
-0.625000,25.000000,0.250000,-0.830758,0.000000,1.000000
-0.625000,25.000000,0.550000,-0.815816,0.000000,1.000000
-0.625000,25.000000,0.500000,-0.819935,0.000000,1.000000
-0.625000,25.000000,0.350000,-0.826007,0.000000,1.000000
-0.625000,25.000000,0.600000,-0.815755,0.000000,1.000000
-0.625000,25.000000,0.650000,-0.813673,0.000000,1.000000
-0.625000,25.000000,0.700000,-0.810108,0.000000,1.000000
-0.625000,25.000000,0.800000,-0.807476,0.000000,1.000000
-0.625000,25.000000,0.750000,-0.809721,0.000000,1.000000
-0.625000,25.000000,0.850000,-0.807606,0.000000,1.000000
-0.625000,25.000000,0.950000,-0.801625,0.000000,1.000000
-0.625000,25.000000,0.900000,-0.802005,0.000000,1.000000
-0.625000,25.000000,1.000000,-0.799745,0.000000,1.000000
-0.625000,50.000000,0.150000,-0.825304,0.000000,1.000000
-0.625000,50.000000,0.000000,-0.834801,0.000000,1.000000
-0.625000,50.000000,0.050000,-0.831955,0.000000,1.000000
-0.625000,50.000000,0.100000,-0.830470,0.000000,1.000000
-0.625000,50.000000,0.200000,-0.823870,0.000000,1.000000
-0.625000,50.000000,0.350000,-0.811184,0.000000,1.000000
-0.625000,50.000000,0.250000,-0.820542,0.000000,1.000000
-0.625000,50.000000,0.400000,-0.807683,0.000000,1.000000
-0.625000,50.000000,0.300000,-0.814063,0.000000,1.000000
-0.625000,50.000000,0.450000,-0.801653,0.000000,1.000000
-0.625000,50.000000,0.500000,-0.799423,0.000000,1.000000
-0.625000,50.000000,0.550000,-0.795064,0.000000,1.000000
-0.625000,50.000000,0.850000,-0.770363,0.000000,1.000000
-0.625000,50.000000,0.700000,-0.782581,0.000000,1.000000
-0.625000,50.000000,0.600000,-0.791136,0.000000,1.000000
-0.625000,50.000000,1.000000,-0.760170,0.000000,1.000000
-0.625000,50.000000,0.900000,-0.768083,0.000000,1.000000
-0.625000,50.000000,0.750000,-0.779050,0.000000,1.000000
-0.625000,50.000000,0.950000,-0.767333,0.000000,1.000000
-0.625000,50.000000,0.800000,-0.775075,0.000000,1.000000
-0.375000,10.000000,0.000000,-0.905146,0.000000,1.000000
-0.375000,10.000000,0.050000,-0.904033,0.000000,1.000000
-0.625000,50.000000,0.650000,-0.786710,0.000000,1.000000
-0.375000,10.000000,0.100000,-0.903827,0.000000,1.000000
-0.375000,10.000000,0.200000,-0.902577,0.000000,1.000000
-0.375000,10.000000,0.150000,-0.902481,0.000000,1.000000
-0.375000,10.000000,0.300000,-0.901389,0.000000,1.000000
-0.375000,10.000000,0.250000,-0.901843,0.000000,1.000000
-0.625000,100.000000,0.100000,-0.820610,0.000000,1.000000
-0.375000,10.000000,0.400000,-0.899520,0.000000,1.000000
-0.625000,100.000000,0.250000,-0.799123,0.000000,1.000000
-0.375000,10.000000,0.450000,-0.898893,0.000000,1.000000
-0.375000,10.000000,0.350000,-0.901066,0.000000,1.000000
-0.625000,100.000000,0.150000,-0.812435,0.000000,1.000000
-0.375000,10.000000,0.500000,-0.897498,0.000000,1.000000
-0.625000,100.000000,0.600000,-0.746450,0.000000,1.000000
-0.375000,10.000000,0.600000,-0.897583,0.000000,1.000000
-0.375000,10.000000,0.650000,-0.892985,0.000000,1.000000
-0.375000,10.000000,0.550000,-0.898066,0.000000,1.000000
-0.375000,10.000000,0.700000,-0.892121,0.000000,1.000000
-0.375000,10.000000,0.950000,-0.893735,0.000000,1.000000
-0.375000,10.000000,0.750000,-0.893409,0.000000,1.000000
-0.625000,100.000000,0.900000,-0.702025,0.000000,1.000000
-0.375000,10.000000,1.000000,-0.889297,0.000000,1.000000
-0.375000,10.000000,0.850000,-0.891902,0.000000,1.000000
-0.625000,100.000000,1.000000,-0.688536,0.000000,1.000000
-0.375000,10.000000,0.900000,-0.892458,0.000000,1.000000
-0.375000,10.000000,0.800000,-0.890354,0.000000,1.000000
-0.625000,100.000000,0.350000,-0.784480,0.000000,1.000000
-0.625000,100.000000,0.300000,-0.791374,0.000000,1.000000
-0.625000,100.000000,0.200000,-0.807109,0.000000,1.000000
-0.625000,100.000000,0.750000,-0.719681,0.000000,1.000000
-0.625000,100.000000,0.550000,-0.756392,0.000000,1.000000
-0.625000,100.000000,0.650000,-0.738658,0.000000,1.000000
-0.625000,100.000000,0.950000,-0.693641,0.000000,1.000000
-0.625000,100.000000,0.700000,-0.731317,0.000000,1.000000
-0.625000,100.000000,0.000000,-0.832060,0.000000,1.000000
-0.625000,100.000000,0.850000,-0.708175,0.000000,1.000000
-0.625000,100.000000,0.500000,-0.757089,0.000000,1.000000
-0.625000,100.000000,0.050000,-0.826451,0.000000,1.000000
-0.625000,100.000000,0.800000,-0.717078,0.000000,1.000000
-0.625000,100.000000,0.400000,-0.776965,0.000000,1.000000
-0.625000,100.000000,0.450000,-0.764540,0.000000,1.000000
-0.375000,25.000000,0.100000,-0.900633,0.000000,1.000000
-0.375000,25.000000,0.150000,-0.898653,0.000000,1.000000
-0.375000,25.000000,0.050000,-0.900117,0.000000,1.000000
-0.375000,25.000000,0.350000,-0.890112,0.000000,1.000000
-0.375000,25.000000,0.250000,-0.893921,0.000000,1.000000
-0.375000,25.000000,0.300000,-0.893359,0.000000,1.000000
-0.375000,25.000000,0.200000,-0.895820,0.000000,1.000000
-0.375000,25.000000,0.000000,-0.902430,0.000000,1.000000
-0.375000,25.000000,0.550000,-0.882150,0.000000,1.000000
-0.375000,25.000000,0.450000,-0.886880,0.000000,1.000000
-0.375000,25.000000,0.600000,-0.883040,0.000000,1.000000
-0.375000,25.000000,0.500000,-0.883959,0.000000,1.000000
-0.375000,25.000000,0.650000,-0.881335,0.000000,1.000000
-0.375000,25.000000,0.400000,-0.889706,0.000000,1.000000
-0.375000,25.000000,0.800000,-0.872999,0.000000,1.000000
-0.375000,25.000000,0.700000,-0.879632,0.000000,1.000000
-0.375000,25.000000,1.000000,-0.863338,0.000000,1.000000
-0.375000,25.000000,0.900000,-0.867545,0.000000,1.000000
-0.375000,25.000000,0.950000,-0.870801,0.000000,1.000000
-0.375000,25.000000,0.850000,-0.871088,0.000000,1.000000
-0.375000,25.000000,0.750000,-0.873841,0.000000,1.000000
-0.375000,50.000000,0.000000,-0.901241,0.000000,1.000000
-0.375000,50.000000,0.100000,-0.895324,0.000000,1.000000
-0.375000,50.000000,0.050000,-0.898855,0.000000,1.000000
-0.375000,50.000000,0.300000,-0.883171,0.000000,1.000000
-0.375000,50.000000,0.250000,-0.883171,0.000000,1.000000
-0.375000,50.000000,0.200000,-0.889841,0.000000,1.000000
-0.375000,50.000000,0.150000,-0.892431,0.000000,1.000000
-0.375000,50.000000,0.700000,-0.854213,0.000000,1.000000
-0.375000,50.000000,0.350000,-0.878565,0.000000,1.000000
-0.375000,50.000000,0.550000,-0.862161,0.000000,1.000000
-0.375000,50.000000,0.750000,-0.854528,0.000000,1.000000
-0.375000,50.000000,0.800000,-0.846970,0.000000,1.000000
-0.375000,50.000000,0.900000,-0.841444,0.000000,1.000000
-0.375000,50.000000,0.850000,-0.845407,0.000000,1.000000
-0.375000,50.000000,0.950000,-0.838505,0.000000,1.000000
-0.375000,50.000000,0.600000,-0.861422,0.000000,1.000000
-0.375000,50.000000,1.000000,-0.838021,0.000000,1.000000
-0.375000,50.000000,0.400000,-0.876824,0.000000,1.000000
-0.375000,50.000000,0.450000,-0.871565,0.000000,1.000000
-0.125000,10.000000,0.000000,-0.967149,0.000000,1.000000
-0.375000,50.000000,0.500000,-0.869944,0.000000,1.000000
-0.375000,100.000000,0.000000,-0.897856,0.000000,1.000000
-0.375000,50.000000,0.650000,-0.860362,0.000000,1.000000
-0.125000,10.000000,0.050000,-0.966822,0.000000,1.000000
-0.125000,10.000000,0.150000,-0.965342,0.000000,1.000000
-0.125000,10.000000,0.100000,-0.965842,0.000000,1.000000
-0.375000,100.000000,0.050000,-0.891090,0.000000,1.000000
-0.125000,10.000000,0.250000,-0.964350,0.000000,1.000000
-0.375000,100.000000,0.300000,-0.862443,0.000000,1.000000
-0.375000,100.000000,0.200000,-0.875106,0.000000,1.000000
-0.125000,10.000000,0.200000,-0.964948,0.000000,1.000000
-0.125000,10.000000,0.300000,-0.964926,0.000000,1.000000
-0.375000,100.000000,0.500000,-0.837599,0.000000,1.000000
-0.125000,10.000000,0.400000,-0.961242,0.000000,1.000000
-0.375000,100.000000,0.100000,-0.886293,0.000000,1.000000
-0.375000,100.000000,0.550000,-0.829132,0.000000,1.000000
-0.125000,10.000000,0.500000,-0.960384,0.000000,1.000000
-0.125000,10.000000,0.450000,-0.961383,0.000000,1.000000
-0.125000,10.000000,0.550000,-0.959543,0.000000,1.000000
-0.375000,100.000000,0.400000,-0.849406,0.000000,1.000000
-0.125000,10.000000,0.600000,-0.960031,0.000000,1.000000
-0.125000,10.000000,1.000000,-0.956700,0.000000,1.000000
-0.375000,100.000000,0.450000,-0.843154,0.000000,1.000000
-0.125000,10.000000,0.750000,-0.959637,0.000000,1.000000
-0.125000,10.000000,0.700000,-0.961081,0.000000,1.000000
-0.125000,10.000000,0.350000,-0.963145,0.000000,1.000000
-0.125000,10.000000,0.650000,-0.958047,0.000000,1.000000
-0.125000,10.000000,0.900000,-0.954970,0.000000,1.000000
-0.375000,100.000000,0.250000,-0.868530,0.000000,1.000000
-0.125000,10.000000,0.800000,-0.955792,0.000000,1.000000
-0.125000,10.000000,0.950000,-0.957958,0.000000,1.000000
-0.375000,100.000000,0.800000,-0.797624,0.000000,1.000000
-0.375000,100.000000,0.700000,-0.810658,0.000000,1.000000
-0.125000,25.000000,0.150000,-0.961712,0.000000,1.000000
-0.375000,100.000000,0.850000,-0.795984,0.000000,1.000000
-0.375000,100.000000,0.350000,-0.853920,0.000000,1.000000
-0.375000,100.000000,0.950000,-0.780757,0.000000,1.000000
-0.375000,100.000000,1.000000,-0.777659,0.000000,1.000000
-0.375000,100.000000,0.600000,-0.825149,0.000000,1.000000
-0.375000,100.000000,0.150000,-0.880355,0.000000,1.000000
-0.375000,100.000000,0.650000,-0.819729,0.000000,1.000000
-0.375000,100.000000,0.900000,-0.788086,0.000000,1.000000
-0.375000,100.000000,0.750000,-0.805835,0.000000,1.000000
-0.125000,10.000000,0.850000,-0.955679,0.000000,1.000000
-0.125000,25.000000,0.100000,-0.963136,0.000000,1.000000
-0.125000,25.000000,0.000000,-0.965888,0.000000,1.000000
-0.125000,25.000000,0.300000,-0.956876,0.000000,1.000000
-0.125000,25.000000,0.250000,-0.957795,0.000000,1.000000
-0.125000,25.000000,0.050000,-0.963407,0.000000,1.000000
-0.125000,25.000000,0.200000,-0.960029,0.000000,1.000000
-0.125000,25.000000,0.500000,-0.948785,0.000000,1.000000
-0.125000,25.000000,0.850000,-0.941680,0.000000,1.000000
-0.125000,25.000000,0.350000,-0.954644,0.000000,1.000000
-0.125000,25.000000,0.750000,-0.942826,0.000000,1.000000
-0.125000,25.000000,0.400000,-0.953584,0.000000,1.000000
-0.125000,25.000000,1.000000,-0.935157,0.000000,1.000000
-0.125000,25.000000,0.800000,-0.940428,0.000000,1.000000
-0.125000,25.000000,0.600000,-0.946881,0.000000,1.000000
-0.125000,25.000000,0.900000,-0.937914,0.000000,1.000000
-0.125000,25.000000,0.650000,-0.945323,0.000000,1.000000
-0.125000,25.000000,0.550000,-0.948929,0.000000,1.000000
-0.125000,25.000000,0.950000,-0.936207,0.000000,1.000000
-0.125000,50.000000,1.000000,-0.908080,0.000000,1.000000
-0.125000,25.000000,0.450000,-0.952667,0.000000,1.000000
-0.125000,25.000000,0.700000,-0.944467,0.000000,1.000000
-0.125000,50.000000,0.000000,-0.963525,0.000000,1.000000
-0.125000,50.000000,0.100000,-0.957811,0.000000,1.000000
-0.125000,50.000000,0.300000,-0.948700,0.000000,1.000000
-0.125000,50.000000,0.200000,-0.954232,0.000000,1.000000
-0.125000,50.000000,0.150000,-0.956917,0.000000,1.000000
-0.125000,50.000000,0.400000,-0.942063,0.000000,1.000000
-0.125000,50.000000,0.050000,-0.962192,0.000000,1.000000
-0.125000,50.000000,0.250000,-0.950725,0.000000,1.000000
-0.125000,50.000000,0.450000,-0.937338,0.000000,1.000000
-0.125000,50.000000,0.900000,-0.910942,0.000000,1.000000
-0.125000,50.000000,0.350000,-0.943308,0.000000,1.000000
-0.125000,50.000000,0.600000,-0.929762,0.000000,1.000000
-0.125000,50.000000,0.550000,-0.933536,0.000000,1.000000
-0.125000,50.000000,0.500000,-0.934251,0.000000,1.000000
-0.125000,50.000000,0.700000,-0.923030,0.000000,1.000000
-0.125000,50.000000,0.650000,-0.926708,0.000000,1.000000
-0.125000,50.000000,0.850000,-0.916413,0.000000,1.000000
-0.125000,50.000000,0.800000,-0.920306,0.000000,1.000000
-0.125000,50.000000,0.750000,-0.918941,0.000000,1.000000
0.125000,10.000000,0.000000,-1.029953,0.000000,1.000000
0.125000,10.000000,0.100000,-1.027722,0.000000,1.000000
0.125000,10.000000,0.050000,-1.028591,0.000000,1.000000
-0.125000,100.000000,0.100000,-0.950881,0.000000,1.000000
0.125000,10.000000,0.150000,-1.028436,0.000000,1.000000
-0.125000,50.000000,0.950000,-0.906790,0.000000,1.000000
-0.125000,100.000000,0.300000,-0.930691,0.000000,1.000000
0.125000,10.000000,0.300000,-1.026437,0.000000,1.000000
0.125000,10.000000,0.250000,-1.026918,0.000000,1.000000
0.125000,10.000000,0.500000,-1.024638,0.000000,1.000000
0.125000,10.000000,0.600000,-1.022050,0.000000,1.000000
0.125000,10.000000,0.450000,-1.025219,0.000000,1.000000
0.125000,10.000000,0.200000,-1.027689,0.000000,1.000000
0.125000,10.000000,0.350000,-1.026095,0.000000,1.000000
0.125000,10.000000,0.400000,-1.025284,0.000000,1.000000
-0.125000,100.000000,0.550000,-0.906506,0.000000,1.000000
0.125000,10.000000,0.550000,-1.024225,0.000000,1.000000
0.125000,10.000000,1.000000,-1.013110,0.000000,1.000000
0.125000,10.000000,0.650000,-1.021115,0.000000,1.000000
-0.125000,100.000000,0.200000,-0.941177,0.000000,1.000000
-0.125000,100.000000,0.000000,-0.961451,0.000000,1.000000
-0.125000,100.000000,0.250000,-0.934598,0.000000,1.000000
0.125000,10.000000,0.700000,-1.022439,0.000000,1.000000
-0.125000,100.000000,0.400000,-0.917034,0.000000,1.000000
-0.125000,100.000000,0.350000,-0.926316,0.000000,1.000000
-0.125000,100.000000,0.050000,-0.957297,0.000000,1.000000
0.125000,10.000000,0.900000,-1.014972,0.000000,1.000000
0.125000,10.000000,0.800000,-1.016522,0.000000,1.000000
-0.125000,100.000000,0.850000,-0.872932,0.000000,1.000000
-0.125000,100.000000,0.700000,-0.891589,0.000000,1.000000
0.125000,10.000000,0.850000,-1.018226,0.000000,1.000000
-0.125000,100.000000,0.150000,-0.946816,0.000000,1.000000
-0.125000,100.000000,0.650000,-0.893035,0.000000,1.000000
-0.125000,100.000000,1.000000,-0.856661,0.000000,1.000000
0.125000,10.000000,0.950000,-1.020233,0.000000,1.000000
-0.125000,100.000000,0.750000,-0.881130,0.000000,1.000000
-0.125000,100.000000,0.500000,-0.909931,0.000000,1.000000
-0.125000,100.000000,0.900000,-0.866912,0.000000,1.000000
-0.125000,100.000000,0.950000,-0.863956,0.000000,1.000000
-0.125000,100.000000,0.600000,-0.899447,0.000000,1.000000
-0.125000,100.000000,0.450000,-0.915645,0.000000,1.000000
0.125000,10.000000,0.750000,-1.021728,0.000000,1.000000
-0.125000,100.000000,0.800000,-0.878193,0.000000,1.000000
0.125000,25.000000,0.000000,-1.028285,0.000000,1.000000
0.125000,25.000000,0.050000,-1.027518,0.000000,1.000000
0.125000,25.000000,0.100000,-1.024908,0.000000,1.000000
0.125000,25.000000,0.150000,-1.023436,0.000000,1.000000
0.125000,25.000000,1.000000,-0.998184,0.000000,1.000000
0.125000,25.000000,0.350000,-1.018504,0.000000,1.000000
0.125000,25.000000,0.700000,-1.007575,0.000000,1.000000
0.125000,25.000000,0.400000,-1.018549,0.000000,1.000000
0.125000,25.000000,0.200000,-1.023292,0.000000,1.000000
0.125000,25.000000,0.250000,-1.020164,0.000000,1.000000
0.125000,25.000000,0.450000,-1.015130,0.000000,1.000000
0.125000,25.000000,0.300000,-1.020445,0.000000,1.000000
0.125000,25.000000,0.600000,-1.010177,0.000000,1.000000
0.125000,25.000000,0.550000,-1.014647,0.000000,1.000000
0.125000,25.000000,0.650000,-1.012251,0.000000,1.000000
0.125000,25.000000,0.850000,-1.006457,0.000000,1.000000
0.125000,25.000000,0.750000,-1.005795,0.000000,1.000000
0.125000,25.000000,0.950000,-0.997229,0.000000,1.000000
0.125000,25.000000,0.500000,-1.013112,0.000000,1.000000
0.125000,25.000000,0.900000,-1.003826,0.000000,1.000000
0.125000,25.000000,0.800000,-1.008207,0.000000,1.000000
0.125000,50.000000,0.000000,-1.027122,0.000000,1.000000
0.125000,50.000000,0.100000,-1.022398,0.000000,1.000000
0.125000,50.000000,0.050000,-1.025275,0.000000,1.000000
0.125000,50.000000,0.150000,-1.019995,0.000000,1.000000
0.125000,50.000000,1.000000,-0.971459,0.000000,1.000000
0.125000,50.000000,0.250000,-1.012016,0.000000,1.000000
0.125000,50.000000,0.500000,-1.001890,0.000000,1.000000
0.125000,50.000000,0.550000,-0.998443,0.000000,1.000000
0.125000,50.000000,0.450000,-1.002942,0.000000,1.000000
0.125000,50.000000,0.800000,-0.987595,0.000000,1.000000
0.125000,50.000000,0.300000,-1.011121,0.000000,1.000000
0.125000,50.000000,0.900000,-0.977041,0.000000,1.000000
0.125000,50.000000,0.650000,-0.985708,0.000000,1.000000
0.125000,50.000000,0.850000,-0.986051,0.000000,1.000000
0.125000,50.000000,0.200000,-1.016535,0.000000,1.000000
0.125000,50.000000,0.750000,-0.983048,0.000000,1.000000
0.125000,50.000000,0.700000,-0.992842,0.000000,1.000000
0.125000,50.000000,0.600000,-0.988931,0.000000,1.000000
0.125000,50.000000,0.400000,-1.005394,0.000000,1.000000
0.125000,50.000000,0.350000,-1.010095,0.000000,1.000000
0.125000,50.000000,0.950000,-0.975836,0.000000,1.000000
0.125000,100.000000,1.000000,-0.933266,0.000000,1.000000
0.375000,10.000000,0.000000,-1.092212,0.000000,1.000000
0.375000,10.000000,0.050000,-1.091621,0.000000,1.000000
0.125000,100.000000,0.000000,-1.024652,0.000000,1.000000
0.375000,10.000000,0.100000,-1.090834,0.000000,1.000000
0.375000,10.000000,0.150000,-1.090465,0.000000,1.000000
0.125000,100.000000,0.350000,-0.994491,0.000000,1.000000
0.375000,10.000000,0.250000,-1.089261,0.000000,1.000000
0.375000,10.000000,0.300000,-1.086667,0.000000,1.000000
0.125000,100.000000,0.450000,-0.980060,0.000000,1.000000
0.375000,10.000000,0.350000,-1.085925,0.000000,1.000000
0.375000,10.000000,0.500000,-1.086124,0.000000,1.000000
0.375000,10.000000,0.550000,-1.086566,0.000000,1.000000
0.375000,10.000000,0.750000,-1.085201,0.000000,1.000000
0.375000,10.000000,0.450000,-1.087876,0.000000,1.000000
0.375000,10.000000,0.200000,-1.089979,0.000000,1.000000
0.375000,10.000000,0.600000,-1.084162,0.000000,1.000000
0.375000,10.000000,0.800000,-1.082475,0.000000,1.000000
0.125000,100.000000,0.100000,-1.015317,0.000000,1.000000
0.375000,10.000000,0.400000,-1.087354,0.000000,1.000000
0.125000,100.000000,0.250000,-1.002962,0.000000,1.000000
0.125000,100.000000,0.550000,-0.975192,0.000000,1.000000
0.375000,10.000000,0.850000,-1.083671,0.000000,1.000000
0.125000,100.000000,0.200000,-1.006049,0.000000,1.000000
0.125000,100.000000,0.150000,-1.010636,0.000000,1.000000
0.125000,100.000000,0.600000,-0.972515,0.000000,1.000000
0.125000,100.000000,0.400000,-0.988017,0.000000,1.000000
0.375000,10.000000,0.700000,-1.084011,0.000000,1.000000
0.125000,100.000000,0.500000,-0.969332,0.000000,1.000000
0.125000,100.000000,0.800000,-0.954584,0.000000,1.000000
0.125000,100.000000,0.300000,-0.998472,0.000000,1.000000
0.125000,100.000000,0.700000,-0.960048,0.000000,1.000000
0.125000,100.000000,0.050000,-1.020823,0.000000,1.000000
0.125000,100.000000,0.950000,-0.941903,0.000000,1.000000
0.375000,10.000000,1.000000,-1.079535,0.000000,1.000000
0.375000,10.000000,0.650000,-1.085608,0.000000,1.000000
0.125000,100.000000,0.750000,-0.954396,0.000000,1.000000
0.375000,25.000000,0.100000,-1.087328,0.000000,1.000000
0.125000,100.000000,0.850000,-0.944808,0.000000,1.000000
0.375000,10.000000,0.950000,-1.082704,0.000000,1.000000
0.375000,25.000000,0.050000,-1.088989,0.000000,1.000000
0.375000,25.000000,0.000000,-1.090390,0.000000,1.000000
0.125000,100.000000,0.650000,-0.963930,0.000000,1.000000
0.125000,100.000000,0.900000,-0.941889,0.000000,1.000000
0.375000,25.000000,0.200000,-1.087001,0.000000,1.000000
0.375000,25.000000,0.150000,-1.086706,0.000000,1.000000
0.375000,10.000000,0.900000,-1.081746,0.000000,1.000000
0.375000,25.000000,0.450000,-1.075919,0.000000,1.000000
0.375000,25.000000,0.400000,-1.082528,0.000000,1.000000
0.375000,25.000000,0.250000,-1.085945,0.000000,1.000000
