alpha,N_species,w,mean_leading_eigenvalue,extinction_counter, attempt_counter
-1.125000,100.000000,0.450000,-0.280626,0.000000,1.000000
-1.125000,100.000000,0.600000,-0.203877,0.000000,1.000000
-1.125000,100.000000,0.750000,-0.155892,0.000000,1.000000
-1.125000,100.000000,0.800000,-0.146272,0.000000,1.000000
-0.875000,25.000000,0.200000,-0.754215,0.000000,1.000000
-0.875000,25.000000,0.100000,-0.870108,0.000000,1.000000
-1.125000,100.000000,0.500000,-0.252651,0.000000,1.000000
-1.125000,100.000000,0.850000,-0.133539,0.000000,1.000000
-0.875000,25.000000,0.000000,-1.017441,0.000000,1.000000
-1.125000,100.000000,1.000000,-0.108092,0.000000,1.000000
-0.875000,10.000000,0.950000,-0.515955,0.000000,1.000000
-0.875000,25.000000,0.250000,-0.705571,0.000000,1.000000
-0.875000,25.000000,0.350000,-0.621932,0.000000,1.000000
-0.875000,25.000000,0.050000,-0.939776,0.000000,1.000000
-0.875000,25.000000,0.150000,-0.808784,0.000000,1.000000
-0.875000,25.000000,0.300000,-0.659496,0.000000,1.000000
-0.875000,25.000000,0.500000,-0.525629,0.000000,1.000000
-0.875000,25.000000,0.400000,-0.586048,0.000000,1.000000
-0.875000,25.000000,0.550000,-0.495976,0.000000,1.000000
-0.875000,25.000000,0.450000,-0.552836,0.000000,1.000000
-0.875000,25.000000,0.900000,-0.356643,0.000000,1.000000
-0.875000,25.000000,1.000000,-0.332034,0.000000,1.000000
-0.875000,25.000000,0.800000,-0.390230,0.000000,1.000000
-0.875000,25.000000,0.750000,-0.408290,0.000000,1.000000
-0.875000,25.000000,0.850000,-0.372296,0.000000,1.000000
-0.875000,25.000000,0.950000,-0.342043,0.000000,1.000000
-0.875000,25.000000,0.700000,-0.426756,0.000000,1.000000
-0.875000,25.000000,0.600000,-0.471009,0.000000,1.000000
-0.875000,50.000000,0.050000,-1.021294,0.000000,1.000000
-0.875000,25.000000,0.650000,-0.448005,0.000000,1.000000
-0.875000,50.000000,0.000000,-1.195910,0.000000,1.000000
-0.875000,50.000000,0.100000,-0.884896,0.000000,1.000000
-0.875000,50.000000,0.400000,-0.461156,0.000000,1.000000
-0.875000,50.000000,0.300000,-0.556218,0.000000,1.000000
-0.875000,50.000000,0.550000,-0.362382,0.000000,1.000000
-0.875000,50.000000,0.150000,-0.777027,0.000000,1.000000
-0.875000,50.000000,0.200000,-0.688950,0.000000,1.000000
-0.875000,50.000000,0.450000,-0.422388,0.000000,1.000000
-0.875000,50.000000,0.600000,-0.336884,0.000000,1.000000
-0.875000,50.000000,0.500000,-0.391927,0.000000,1.000000
-0.875000,50.000000,0.250000,-0.616696,0.000000,1.000000
-0.875000,50.000000,0.650000,-0.314351,0.000000,1.000000
-0.875000,50.000000,0.350000,-0.505616,0.000000,1.000000
-0.875000,50.000000,0.850000,-0.244042,0.000000,1.000000
-0.875000,50.000000,0.800000,-0.259866,0.000000,1.000000
-0.875000,50.000000,0.700000,-0.293661,0.000000,1.000000
-0.875000,50.000000,0.950000,-0.219624,0.000000,1.000000
-0.875000,50.000000,1.000000,-0.208912,0.000000,1.000000
-0.875000,50.000000,0.750000,-0.276159,0.000000,1.000000
-0.625000,10.000000,0.150000,-0.832026,0.000000,1.000000
-0.625000,10.000000,0.100000,-0.856531,0.000000,1.000000
-0.625000,10.000000,0.000000,-0.908039,0.000000,1.000000
-0.625000,10.000000,0.200000,-0.807832,0.000000,1.000000
-0.625000,10.000000,0.050000,-0.881542,0.000000,1.000000
-0.625000,10.000000,0.250000,-0.785501,0.000000,1.000000
-0.875000,50.000000,0.900000,-0.231692,0.000000,1.000000
-0.625000,10.000000,0.300000,-0.764153,0.000000,1.000000
-0.625000,10.000000,0.350000,-0.743747,0.000000,1.000000
-0.625000,10.000000,0.400000,-0.725214,0.000000,1.000000
-0.875000,100.000000,0.000000,-1.459818,0.000000,1.000000
-0.875000,100.000000,0.200000,-0.563614,0.000000,1.000000
-0.625000,10.000000,0.450000,-0.704264,0.000000,1.000000
-0.875000,100.000000,0.150000,-0.677366,0.000000,1.000000
-0.625000,10.000000,0.550000,-0.670557,0.000000,1.000000
-0.875000,100.000000,0.300000,-0.411658,0.000000,1.000000
-0.625000,10.000000,0.500000,-0.689762,0.000000,1.000000
-0.625000,10.000000,0.600000,-0.656995,0.000000,1.000000
-0.625000,10.000000,0.650000,-0.639274,0.000000,1.000000
-0.625000,10.000000,0.850000,-0.582577,0.000000,1.000000
-0.625000,10.000000,0.700000,-0.626157,0.000000,1.000000
-0.625000,10.000000,0.750000,-0.610890,0.000000,1.000000
-0.625000,10.000000,0.800000,-0.596990,0.000000,1.000000
-0.875000,100.000000,0.450000,-0.286207,0.000000,1.000000
-0.875000,100.000000,0.350000,-0.358599,0.000000,1.000000
-0.875000,100.000000,0.700000,-0.177592,0.000000,1.000000
-0.875000,100.000000,0.950000,-0.126908,0.000000,1.000000
-0.875000,100.000000,0.600000,-0.213001,0.000000,1.000000
-0.875000,100.000000,0.250000,-0.477589,0.000000,1.000000
-0.875000,100.000000,0.900000,-0.135599,0.000000,1.000000
-0.875000,100.000000,0.100000,-0.838850,0.000000,1.000000
-0.875000,100.000000,0.800000,-0.152500,0.000000,1.000000
-0.875000,100.000000,0.050000,-1.078136,0.000000,1.000000
-0.875000,100.000000,0.650000,-0.192827,0.000000,1.000000
-0.875000,100.000000,1.000000,-0.119204,0.000000,1.000000
-0.875000,100.000000,0.750000,-0.166250,0.000000,1.000000
-0.625000,10.000000,0.900000,-0.569722,0.000000,1.000000
-0.875000,100.000000,0.850000,-0.142342,0.000000,1.000000
-0.875000,100.000000,0.550000,-0.232751,0.000000,1.000000
-0.875000,100.000000,0.400000,-0.317031,0.000000,1.000000
-0.875000,100.000000,0.500000,-0.256780,0.000000,1.000000
-0.625000,10.000000,1.000000,-0.543943,0.000000,1.000000
-0.625000,25.000000,0.300000,-0.675397,0.000000,1.000000
-0.625000,25.000000,0.250000,-0.717549,0.000000,1.000000
-0.625000,25.000000,0.100000,-0.872214,0.000000,1.000000
-0.625000,25.000000,0.000000,-1.009997,0.000000,1.000000
-0.625000,25.000000,0.150000,-0.815049,0.000000,1.000000
-0.625000,10.000000,0.950000,-0.557340,0.000000,1.000000
-0.625000,25.000000,0.050000,-0.936165,0.000000,1.000000
-0.625000,25.000000,0.200000,-0.762108,0.000000,1.000000
-0.625000,25.000000,0.400000,-0.604788,0.000000,1.000000
-0.625000,25.000000,0.550000,-0.518923,0.000000,1.000000
-0.625000,25.000000,0.650000,-0.473753,0.000000,1.000000
-0.625000,25.000000,0.450000,-0.574402,0.000000,1.000000
-0.625000,25.000000,0.500000,-0.545454,0.000000,1.000000
-0.625000,25.000000,0.350000,-0.638480,0.000000,1.000000
-0.625000,25.000000,0.800000,-0.416994,0.000000,1.000000
-0.625000,25.000000,0.600000,-0.494999,0.000000,1.000000
-0.625000,25.000000,0.750000,-0.433074,0.000000,1.000000
-0.625000,25.000000,0.700000,-0.452487,0.000000,1.000000
-0.625000,25.000000,0.900000,-0.384100,0.000000,1.000000
-0.625000,25.000000,0.950000,-0.367242,0.000000,1.000000
-0.625000,25.000000,1.000000,-0.357701,0.000000,1.000000
-0.625000,25.000000,0.850000,-0.399899,0.000000,1.000000
-0.625000,50.000000,0.200000,-0.678745,0.000000,1.000000
-0.625000,50.000000,0.000000,-1.135822,0.000000,1.000000
-0.625000,50.000000,0.300000,-0.557187,0.000000,1.000000
-0.625000,50.000000,0.150000,-0.758576,0.000000,1.000000
-0.625000,50.000000,0.050000,-0.979507,0.000000,1.000000
-0.625000,50.000000,0.350000,-0.508325,0.000000,1.000000
-0.625000,50.000000,0.400000,-0.467524,0.000000,1.000000
-0.625000,50.000000,0.250000,-0.611664,0.000000,1.000000
-0.625000,50.000000,0.100000,-0.856610,0.000000,1.000000
-0.625000,50.000000,0.600000,-0.349531,0.000000,1.000000
-0.625000,50.000000,0.800000,-0.276212,0.000000,1.000000
-0.625000,50.000000,0.450000,-0.433076,0.000000,1.000000
-0.625000,50.000000,0.550000,-0.374335,0.000000,1.000000
-0.625000,50.000000,0.700000,-0.308774,0.000000,1.000000
-0.625000,50.000000,0.650000,-0.329276,0.000000,1.000000
-0.625000,50.000000,0.750000,-0.290877,0.000000,1.000000
-0.625000,50.000000,0.500000,-0.401363,0.000000,1.000000
-0.625000,50.000000,0.850000,-0.262191,0.000000,1.000000
-0.625000,50.000000,0.950000,-0.237090,0.000000,1.000000
-0.625000,50.000000,1.000000,-0.225441,0.000000,1.000000
-0.625000,50.000000,0.900000,-0.249108,0.000000,1.000000
-0.375000,10.000000,0.000000,-0.938957,0.000000,1.000000
-0.375000,10.000000,0.050000,-0.913353,0.000000,1.000000
-0.375000,10.000000,0.150000,-0.863686,0.000000,1.000000
-0.375000,10.000000,0.100000,-0.888715,0.000000,1.000000
-0.625000,100.000000,0.000000,-1.319417,0.000000,1.000000
-0.375000,10.000000,0.200000,-0.841359,0.000000,1.000000
-0.375000,10.000000,0.250000,-0.821436,0.000000,1.000000
-0.375000,10.000000,0.300000,-0.802095,0.000000,1.000000
-0.375000,10.000000,0.350000,-0.782333,0.000000,1.000000
-0.625000,100.000000,0.100000,-0.784082,0.000000,1.000000
-0.625000,100.000000,0.050000,-0.992137,0.000000,1.000000
-0.625000,100.000000,0.500000,-0.259884,0.000000,1.000000
-0.375000,10.000000,0.500000,-0.727154,0.000000,1.000000
-0.625000,100.000000,0.550000,-0.237858,0.000000,1.000000
-0.375000,10.000000,0.550000,-0.712989,0.000000,1.000000
-0.375000,10.000000,0.600000,-0.694610,0.000000,1.000000
-0.375000,10.000000,0.450000,-0.745993,0.000000,1.000000
-0.375000,10.000000,0.700000,-0.664350,0.000000,1.000000
-0.375000,10.000000,0.400000,-0.761223,0.000000,1.000000
-0.375000,10.000000,0.750000,-0.652373,0.000000,1.000000
-0.375000,10.000000,0.650000,-0.683884,0.000000,1.000000
-0.625000,100.000000,0.250000,-0.463846,0.000000,1.000000
-0.625000,100.000000,0.650000,-0.203061,0.000000,1.000000
-0.625000,100.000000,0.600000,-0.218045,0.000000,1.000000
-0.375000,10.000000,0.850000,-0.625644,0.000000,1.000000
-0.375000,10.000000,0.900000,-0.608898,0.000000,1.000000
-0.625000,100.000000,0.350000,-0.356576,0.000000,1.000000
-0.375000,10.000000,0.800000,-0.639216,0.000000,1.000000
-0.625000,100.000000,0.850000,-0.152740,0.000000,1.000000
-0.625000,100.000000,0.700000,-0.187369,0.000000,1.000000
-0.625000,100.000000,0.300000,-0.405351,0.000000,1.000000
-0.625000,100.000000,0.950000,-0.135616,0.000000,1.000000
-0.375000,10.000000,1.000000,-0.586042,0.000000,1.000000
-0.625000,100.000000,0.750000,-0.173425,0.000000,1.000000
-0.625000,100.000000,0.400000,-0.317711,0.000000,1.000000
-0.625000,100.000000,0.200000,-0.539883,0.000000,1.000000
-0.375000,10.000000,0.950000,-0.597193,0.000000,1.000000
-0.625000,100.000000,0.150000,-0.642236,0.000000,1.000000
-0.625000,100.000000,0.900000,-0.143156,0.000000,1.000000
-0.625000,100.000000,0.450000,-0.286012,0.000000,1.000000
-0.625000,100.000000,1.000000,-0.127390,0.000000,1.000000
-0.625000,100.000000,0.800000,-0.162697,0.000000,1.000000
-0.375000,25.000000,0.150000,-0.819779,0.000000,1.000000
-0.375000,25.000000,0.000000,-1.000286,0.000000,1.000000
-0.375000,25.000000,0.100000,-0.873142,0.000000,1.000000
-0.375000,25.000000,0.050000,-0.933164,0.000000,1.000000
-0.375000,25.000000,0.250000,-0.726861,0.000000,1.000000
-0.375000,25.000000,0.450000,-0.591534,0.000000,1.000000
-0.375000,25.000000,0.300000,-0.690056,0.000000,1.000000
-0.375000,25.000000,0.200000,-0.772244,0.000000,1.000000
-0.375000,25.000000,0.350000,-0.654594,0.000000,1.000000
-0.375000,25.000000,0.600000,-0.519875,0.000000,1.000000
-0.375000,25.000000,0.400000,-0.622315,0.000000,1.000000
-0.375000,25.000000,0.800000,-0.440931,0.000000,1.000000
-0.375000,25.000000,0.700000,-0.476713,0.000000,1.000000
-0.375000,25.000000,0.500000,-0.563688,0.000000,1.000000
-0.375000,25.000000,0.550000,-0.542263,0.000000,1.000000
-0.375000,25.000000,0.650000,-0.497496,0.000000,1.000000
-0.375000,25.000000,0.750000,-0.458022,0.000000,1.000000
-0.375000,25.000000,0.900000,-0.409020,0.000000,1.000000
-0.375000,25.000000,0.850000,-0.426879,0.000000,1.000000
-0.375000,25.000000,0.950000,-0.393286,0.000000,1.000000
-0.375000,50.000000,0.000000,-1.075932,0.000000,1.000000
-0.375000,25.000000,1.000000,-0.383625,0.000000,1.000000
-0.375000,50.000000,0.100000,-0.829022,0.000000,1.000000
-0.375000,50.000000,0.050000,-0.938259,0.000000,1.000000
-0.375000,50.000000,0.250000,-0.607263,0.000000,1.000000
-0.375000,50.000000,0.150000,-0.741084,0.000000,1.000000
-0.375000,50.000000,0.550000,-0.385906,0.000000,1.000000
-0.375000,50.000000,0.300000,-0.556800,0.000000,1.000000
-0.375000,50.000000,0.750000,-0.307364,0.000000,1.000000
-0.375000,50.000000,0.350000,-0.512309,0.000000,1.000000
-0.375000,50.000000,0.450000,-0.440428,0.000000,1.000000
-0.375000,50.000000,0.500000,-0.410323,0.000000,1.000000
-0.375000,50.000000,0.400000,-0.473303,0.000000,1.000000
-0.375000,50.000000,1.000000,-0.241891,0.000000,1.000000
-0.375000,50.000000,0.850000,-0.277390,0.000000,1.000000
-0.375000,50.000000,0.200000,-0.668221,0.000000,1.000000
-0.375000,50.000000,0.600000,-0.365230,0.000000,1.000000
-0.375000,50.000000,0.700000,-0.323587,0.000000,1.000000
-0.375000,50.000000,0.650000,-0.343224,0.000000,1.000000
-0.375000,50.000000,0.900000,-0.265530,0.000000,1.000000
-0.375000,50.000000,0.950000,-0.252885,0.000000,1.000000
-0.375000,50.000000,0.800000,-0.292377,0.000000,1.000000
-0.125000,10.000000,0.000000,-0.969417,0.000000,1.000000
-0.125000,10.000000,0.100000,-0.921865,0.000000,1.000000
-0.125000,10.000000,0.050000,-0.944851,0.000000,1.000000
-0.125000,10.000000,0.150000,-0.898525,0.000000,1.000000
-0.375000,100.000000,0.300000,-0.397086,0.000000,1.000000
-0.125000,10.000000,0.250000,-0.856153,0.000000,1.000000
-0.125000,10.000000,0.200000,-0.878089,0.000000,1.000000
-0.375000,100.000000,0.050000,-0.909035,0.000000,1.000000
-0.125000,10.000000,0.300000,-0.837545,0.000000,1.000000
-0.125000,10.000000,0.350000,-0.815820,0.000000,1.000000
-0.125000,10.000000,0.400000,-0.797354,0.000000,1.000000
-0.125000,10.000000,0.450000,-0.779619,0.000000,1.000000
-0.125000,10.000000,0.550000,-0.746178,0.000000,1.000000
-0.125000,10.000000,1.000000,-0.628833,0.000000,1.000000
-0.125000,10.000000,0.500000,-0.767552,0.000000,1.000000
-0.125000,10.000000,0.750000,-0.689596,0.000000,1.000000
-0.125000,10.000000,0.650000,-0.715202,0.000000,1.000000
-0.125000,10.000000,0.700000,-0.707078,0.000000,1.000000
-0.125000,10.000000,0.600000,-0.736252,0.000000,1.000000
-0.375000,100.000000,0.150000,-0.607943,0.000000,1.000000
-0.375000,100.000000,0.500000,-0.264170,0.000000,1.000000
-0.375000,100.000000,0.100000,-0.731686,0.000000,1.000000
-0.375000,100.000000,0.000000,-1.183238,0.000000,1.000000
-0.375000,100.000000,0.200000,-0.518871,0.000000,1.000000
-0.375000,100.000000,0.450000,-0.289478,0.000000,1.000000
-0.375000,100.000000,0.550000,-0.243065,0.000000,1.000000
-0.125000,10.000000,0.800000,-0.676592,0.000000,1.000000
-0.375000,100.000000,0.250000,-0.450492,0.000000,1.000000
-0.125000,10.000000,0.900000,-0.653507,0.000000,1.000000
-0.375000,100.000000,0.750000,-0.184413,0.000000,1.000000
-0.125000,10.000000,0.850000,-0.663431,0.000000,1.000000
-0.375000,100.000000,0.800000,-0.170730,0.000000,1.000000
-0.375000,100.000000,0.700000,-0.195434,0.000000,1.000000
-0.375000,100.000000,0.350000,-0.355003,0.000000,1.000000
-0.375000,100.000000,0.850000,-0.160854,0.000000,1.000000
-0.375000,100.000000,0.600000,-0.225252,0.000000,1.000000
-0.375000,100.000000,0.950000,-0.145037,0.000000,1.000000
-0.375000,100.000000,1.000000,-0.137206,0.000000,1.000000
-0.375000,100.000000,0.400000,-0.318500,0.000000,1.000000
-0.125000,10.000000,0.950000,-0.640888,0.000000,1.000000
-0.375000,100.000000,0.900000,-0.151962,0.000000,1.000000
-0.375000,100.000000,0.650000,-0.209340,0.000000,1.000000
-0.125000,25.000000,0.050000,-0.928905,0.000000,1.000000
-0.125000,25.000000,0.000000,-0.990971,0.000000,1.000000
-0.125000,25.000000,0.200000,-0.781650,0.000000,1.000000
-0.125000,25.000000,0.100000,-0.874765,0.000000,1.000000
-0.125000,25.000000,0.150000,-0.825889,0.000000,1.000000
-0.125000,25.000000,0.250000,-0.740764,0.000000,1.000000
-0.125000,25.000000,0.400000,-0.641946,0.000000,1.000000
-0.125000,25.000000,0.750000,-0.482820,0.000000,1.000000
-0.125000,25.000000,0.450000,-0.611953,0.000000,1.000000
-0.125000,25.000000,0.550000,-0.564288,0.000000,1.000000
-0.125000,25.000000,1.000000,-0.409499,0.000000,1.000000
-0.125000,25.000000,0.300000,-0.705258,0.000000,1.000000
-0.125000,25.000000,0.500000,-0.586765,0.000000,1.000000
-0.125000,25.000000,0.900000,-0.437180,0.000000,1.000000
-0.125000,25.000000,0.650000,-0.521779,0.000000,1.000000
-0.125000,25.000000,0.850000,-0.452450,0.000000,1.000000
-0.125000,25.000000,0.350000,-0.671076,0.000000,1.000000
-0.125000,25.000000,0.950000,-0.423340,0.000000,1.000000
-0.125000,25.000000,0.800000,-0.466968,0.000000,1.000000
-0.125000,25.000000,0.600000,-0.542440,0.000000,1.000000
-0.125000,25.000000,0.700000,-0.502673,0.000000,1.000000
-0.125000,50.000000,0.100000,-0.800972,0.000000,1.000000
-0.125000,50.000000,0.000000,-1.016634,0.000000,1.000000
-0.125000,50.000000,0.050000,-0.896999,0.000000,1.000000
-0.125000,50.000000,0.150000,-0.722085,0.000000,1.000000
-0.125000,50.000000,0.300000,-0.555848,0.000000,1.000000
-0.125000,50.000000,0.200000,-0.657357,0.000000,1.000000
-0.125000,50.000000,1.000000,-0.256916,0.000000,1.000000
-0.125000,50.000000,0.250000,-0.602465,0.000000,1.000000
-0.125000,50.000000,0.400000,-0.481484,0.000000,1.000000
-0.125000,50.000000,0.450000,-0.447958,0.000000,1.000000
-0.125000,50.000000,0.650000,-0.355315,0.000000,1.000000
-0.125000,50.000000,0.350000,-0.515577,0.000000,1.000000
-0.125000,50.000000,0.500000,-0.421387,0.000000,1.000000
-0.125000,50.000000,0.850000,-0.292619,0.000000,1.000000
-0.125000,50.000000,0.800000,-0.306674,0.000000,1.000000
-0.125000,50.000000,0.700000,-0.338397,0.000000,1.000000
-0.125000,50.000000,0.750000,-0.321629,0.000000,1.000000
0.125000,10.000000,0.050000,-0.975264,0.000000,1.000000
-0.125000,50.000000,0.950000,-0.268947,0.000000,1.000000
-0.125000,50.000000,0.900000,-0.281426,0.000000,1.000000
0.125000,10.000000,0.000000,-0.999911,0.000000,1.000000
-0.125000,100.000000,0.250000,-0.438295,0.000000,1.000000
0.125000,10.000000,0.100000,-0.953965,0.000000,1.000000
0.125000,10.000000,0.150000,-0.933295,0.000000,1.000000
-0.125000,100.000000,0.050000,-0.828550,0.000000,1.000000
0.125000,10.000000,0.200000,-0.913113,0.000000,1.000000
-0.125000,100.000000,0.000000,-1.052817,0.000000,1.000000
-0.125000,100.000000,0.300000,-0.390615,0.000000,1.000000
0.125000,10.000000,0.250000,-0.892898,0.000000,1.000000
0.125000,10.000000,0.300000,-0.874012,0.000000,1.000000
-0.125000,100.000000,0.100000,-0.679839,0.000000,1.000000
0.125000,10.000000,0.350000,-0.854421,0.000000,1.000000
0.125000,10.000000,0.500000,-0.803459,0.000000,1.000000
0.125000,10.000000,0.400000,-0.836168,0.000000,1.000000
0.125000,10.000000,0.650000,-0.759078,0.000000,1.000000
0.125000,10.000000,0.450000,-0.818028,0.000000,1.000000
0.125000,10.000000,0.550000,-0.788375,0.000000,1.000000
0.125000,10.000000,0.800000,-0.718921,0.000000,1.000000
0.125000,10.000000,0.750000,-0.732136,0.000000,1.000000
0.125000,10.000000,0.600000,-0.774547,0.000000,1.000000
0.125000,10.000000,0.700000,-0.744300,0.000000,1.000000
-0.125000,100.000000,0.400000,-0.318070,0.000000,1.000000
-0.125000,100.000000,0.500000,-0.268878,0.000000,1.000000
-0.125000,100.000000,0.350000,-0.351119,0.000000,1.000000
0.125000,25.000000,0.000000,-0.981696,0.000000,1.000000
-0.125000,100.000000,1.000000,-0.146436,0.000000,1.000000
-0.125000,100.000000,0.200000,-0.496322,0.000000,1.000000
-0.125000,100.000000,0.750000,-0.189807,0.000000,1.000000
0.125000,10.000000,0.900000,-0.692205,0.000000,1.000000
-0.125000,100.000000,0.600000,-0.232572,0.000000,1.000000
0.125000,10.000000,0.950000,-0.678566,0.000000,1.000000
-0.125000,100.000000,0.700000,-0.202461,0.000000,1.000000
-0.125000,100.000000,0.650000,-0.216653,0.000000,1.000000
-0.125000,100.000000,0.450000,-0.290008,0.000000,1.000000
0.125000,25.000000,0.100000,-0.875703,0.000000,1.000000
-0.125000,100.000000,0.150000,-0.574177,0.000000,1.000000
-0.125000,100.000000,0.950000,-0.154976,0.000000,1.000000
-0.125000,100.000000,0.550000,-0.248161,0.000000,1.000000
0.125000,25.000000,0.150000,-0.830850,0.000000,1.000000
-0.125000,100.000000,0.800000,-0.179091,0.000000,1.000000
-0.125000,100.000000,0.900000,-0.160564,0.000000,1.000000
0.125000,25.000000,0.050000,-0.926204,0.000000,1.000000
0.125000,25.000000,0.300000,-0.719167,0.000000,1.000000
0.125000,25.000000,0.250000,-0.753531,0.000000,1.000000
0.125000,25.000000,0.200000,-0.789722,0.000000,1.000000
0.125000,25.000000,0.400000,-0.658161,0.000000,1.000000
0.125000,25.000000,1.000000,-0.432971,0.000000,1.000000
0.125000,25.000000,0.550000,-0.584392,0.000000,1.000000
0.125000,25.000000,0.450000,-0.635187,0.000000,1.000000
0.125000,25.000000,0.750000,-0.509080,0.000000,1.000000
0.125000,25.000000,0.500000,-0.608073,0.000000,1.000000
0.125000,25.000000,0.850000,-0.476571,0.000000,1.000000
0.125000,25.000000,0.650000,-0.543385,0.000000,1.000000
0.125000,25.000000,0.600000,-0.564031,0.000000,1.000000
0.125000,25.000000,0.800000,-0.490241,0.000000,1.000000
0.125000,25.000000,0.700000,-0.524855,0.000000,1.000000
0.125000,25.000000,0.900000,-0.462277,0.000000,1.000000
0.125000,50.000000,0.000000,-0.958233,0.000000,1.000000
0.125000,50.000000,0.300000,-0.555240,0.000000,1.000000
0.125000,25.000000,0.950000,-0.445451,0.000000,1.000000
0.125000,50.000000,0.150000,-0.705338,0.000000,1.000000
0.125000,50.000000,0.250000,-0.599655,0.000000,1.000000
0.125000,50.000000,0.200000,-0.646756,0.000000,1.000000
0.125000,50.000000,0.400000,-0.487602,0.000000,1.000000
0.125000,50.000000,0.550000,-0.409692,0.000000,1.000000
0.125000,50.000000,0.050000,-0.856390,0.000000,1.000000
0.125000,50.000000,0.750000,-0.335886,0.000000,1.000000
0.125000,50.000000,1.000000,-0.274899,0.000000,1.000000
0.125000,50.000000,0.500000,-0.434039,0.000000,1.000000
0.125000,50.000000,0.350000,-0.517981,0.000000,1.000000
0.125000,50.000000,0.100000,-0.773238,0.000000,1.000000
0.125000,50.000000,0.650000,-0.369725,0.000000,1.000000
0.125000,50.000000,0.950000,-0.286371,0.000000,1.000000
0.125000,50.000000,0.700000,-0.352489,0.000000,1.000000
0.125000,50.000000,0.600000,-0.387543,0.000000,1.000000
0.125000,50.000000,0.850000,-0.310075,0.000000,1.000000
0.125000,50.000000,0.800000,-0.321868,0.000000,1.000000
0.125000,50.000000,0.900000,-0.297777,0.000000,1.000000
0.375000,10.000000,0.000000,-1.030687,0.000000,1.000000
0.375000,10.000000,0.050000,-1.008254,0.000000,1.000000
0.125000,100.000000,0.200000,-0.474930,0.000000,1.000000
0.125000,100.000000,0.300000,-0.379916,0.000000,1.000000
0.375000,10.000000,0.100000,-0.986442,0.000000,1.000000
0.125000,100.000000,0.050000,-0.750624,0.000000,1.000000
0.125000,100.000000,0.000000,-0.927658,0.000000,1.000000
0.125000,100.000000,0.150000,-0.542276,0.000000,1.000000
0.125000,100.000000,0.350000,-0.344384,0.000000,1.000000
0.125000,100.000000,0.100000,-0.629383,0.000000,1.000000
0.375000,10.000000,0.200000,-0.945816,0.000000,1.000000
0.125000,100.000000,0.250000,-0.421911,0.000000,1.000000
0.125000,100.000000,0.600000,-0.237779,0.000000,1.000000
0.375000,10.000000,0.250000,-0.928285,0.000000,1.000000
0.125000,100.000000,0.400000,-0.318464,0.000000,1.000000
0.125000,100.000000,0.800000,-0.188269,0.000000,1.000000
0.125000,100.000000,0.650000,-0.221241,0.000000,1.000000
0.375000,10.000000,0.400000,-0.875566,0.000000,1.000000
0.375000,10.000000,0.150000,-0.966568,0.000000,1.000000
0.125000,100.000000,0.700000,-0.209621,0.000000,1.000000
0.125000,100.000000,0.850000,-0.180249,0.000000,1.000000
0.125000,10.000000,0.850000,-0.703937,0.000000,1.000000
0.125000,100.000000,0.950000,-0.162278,0.000000,1.000000
0.375000,10.000000,0.300000,-0.911059,0.000000,1.000000
0.125000,100.000000,0.750000,-0.199385,0.000000,1.000000
0.375000,10.000000,0.500000,-0.843297,0.000000,1.000000
0.125000,100.000000,0.900000,-0.171636,0.000000,1.000000
0.375000,10.000000,0.550000,-0.830204,0.000000,1.000000
0.375000,10.000000,0.350000,-0.890209,0.000000,1.000000
0.125000,100.000000,0.550000,-0.251816,0.000000,1.000000
0.375000,10.000000,0.450000,-0.861105,0.000000,1.000000
0.375000,10.000000,0.600000,-0.809031,0.000000,1.000000
0.375000,10.000000,0.700000,-0.787102,0.000000,1.000000
0.375000,10.000000,0.650000,-0.798864,0.000000,1.000000
0.375000,10.000000,0.750000,-0.770903,0.000000,1.000000
0.375000,10.000000,0.800000,-0.760850,0.000000,1.000000
0.375000,10.000000,0.900000,-0.725400,0.000000,1.000000
0.375000,10.000000,1.000000,-0.712724,0.000000,1.000000
0.375000,10.000000,0.850000,-0.742654,0.000000,1.000000
0.375000,10.000000,0.950000,-0.718162,0.000000,1.000000
0.375000,25.000000,0.300000,-0.732816,0.000000,1.000000
0.375000,25.000000,0.000000,-0.970968,0.000000,1.000000
0.375000,25.000000,0.200000,-0.799069,0.000000,1.000000
0.375000,25.000000,0.150000,-0.836224,0.000000,1.000000
0.375000,25.000000,0.250000,-0.764638,0.000000,1.000000
0.375000,25.000000,0.400000,-0.678032,0.000000,1.000000
0.375000,25.000000,0.550000,-0.610199,0.000000,1.000000
0.375000,25.000000,0.450000,-0.652850,0.000000,1.000000
0.375000,25.000000,0.500000,-0.630529,0.000000,1.000000
0.375000,25.000000,0.050000,-0.922222,0.000000,1.000000
0.375000,25.000000,0.650000,-0.569370,0.000000,1.000000
0.375000,25.000000,0.100000,-0.877011,0.000000,1.000000
0.375000,25.000000,0.600000,-0.587718,0.000000,1.000000
0.375000,25.000000,0.750000,-0.533406,0.000000,1.000000
0.375000,25.000000,0.700000,-0.550799,0.000000,1.000000
0.375000,25.000000,0.350000,-0.704832,0.000000,1.000000
0.375000,25.000000,0.800000,-0.517308,0.000000,1.000000
0.375000,25.000000,0.900000,-0.485775,0.000000,1.000000
0.375000,25.000000,0.950000,-0.476575,0.000000,1.000000
0.375000,25.000000,0.850000,-0.500613,0.000000,1.000000
0.375000,50.000000,0.050000,-0.815073,0.000000,1.000000
